HOUSEID,TDTRPNUM,VEHID,PERSONID,HOMEOWN,HHSIZE,HHFAMINC,DRVRCNT,WRKCOUNT,YOUNGCHILD,LIF_CYC_CAT,R_AGE,EDUC,R_SEX,WORKER,HTPPOPDN,HTEEMPDN,HBPPOPDN,OTEEMPDN,OBPPOPDN,DTEEMPDN,DBPPOPDN,TDWKND,STRTTIME_CAT,TRIPPURP_CAT,WHYTO_CAT,DWELTIME,DWELTIME_CAT,TRPMILES,TRPMILES_CAT,NUMONTRP,NUMONTRP_CAT,GASPRICE,GASPRICE_USD,FUELTYPE_BIN
40669292,3,1,2,1,3,2,2,2,0,3,34,1,2,1,3,1.5,1.5,3,7,3,7,Weekday trip,10 AM - 3 PM,non-home based trip,Work,370,More than 150 minutes,1.0369999,0-2 miles,1,1 passenger,202.10001,2.0210001,3
40669292,2,1,2,1,3,2,2,2,0,3,34,1,2,1,3,1.5,1.5,3,7,3,7,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,10,1-15 minutes,1.016,0-2 miles,1,1 passenger,202.10001,2.0210001,3
40669459,1,2,1,1,3,2,3,3,0,1,54,2,2,1,.050000001,.025,.050000001,.025,.050000001,.15000001,.30000001,Weekday trip,3 PM - 7 PM,Home based trip,Shopping & Dining,55,50-150 minutes,16.153999,15-1000 miles,1,1 passenger,227.60001,2.276,1
40669459,1,2,2,1,3,2,3,3,0,1,56,1,1,1,.050000001,.025,.050000001,.025,.050000001,.075000003,.30000001,Weekday trip,6 AM - 10 AM,Home based trip,Work,540,More than 150 minutes,13.281,5-15 miles,1,1 passenger,227.60001,2.276,1
40669459,1,1,3,1,3,2,3,3,0,1,26,2,1,1,.050000001,.025,.050000001,.025,.050000001,1.5,1.5,Weekday trip,10 AM - 3 PM,Home based trip,Work,650,More than 150 minutes,14.216,5-15 miles,1,1 passenger,227.60001,2.276,3
40670043,1,1,2,2,2,1,2,1,0,1,30,3,2,1,3,1.5,3,1.5,3,.75,1.5,Weekday trip,6 AM - 10 AM,Home based trip,Work,830,More than 150 minutes,7,5-15 miles,1,1 passenger,208.7,2.0869999,3
40670043,3,2,1,2,2,1,2,1,0,1,31,3,1,2,3,1.5,3,1.5,3,1.5,7,Weekday trip,3 PM - 7 PM,Home based trip,Others,280,More than 150 minutes,7.8000002,5-15 miles,1,1 passenger,208.7,2.0869999,1
40670043,1,2,1,2,2,1,2,1,0,1,31,3,1,2,3,1.5,3,1.5,3,1.5,3,Weekday trip,6 AM - 10 AM,Home based trip,Shopping & Dining,15,1-15 minutes,1.331,0-2 miles,1,1 passenger,208.7,2.0869999,1
40670844,2,1,1,2,4,3,2,2,0,2,43,3,1,1,.75,.34999999,.75,.15000001,.30000001,.15000001,.75,Weekday trip,6 AM - 10 AM,non-home based trip,Work,90,50-150 minutes,15.501,15-1000 miles,1,1 passenger,255.8,2.5580001,3
40670844,3,1,1,2,4,3,2,2,0,2,43,3,1,1,.75,.34999999,.75,.15000001,.75,.75,1.5,Weekday trip,10 AM - 3 PM,non-home based trip,Work,270,More than 150 minutes,6.539,5-15 miles,1,1 passenger,255.8,2.5580001,3
40670844,1,1,1,2,4,3,2,2,0,2,43,3,1,1,.75,.34999999,.75,.34999999,.75,.15000001,.30000001,Weekday trip,6 AM - 10 AM,Home based trip,Work,50,15-50 minutes,39.966,15-1000 miles,1,1 passenger,255.8,2.5580001,3
40672052,3,2,1,2,3,1,2,3,0,1,25,3,2,1,17,5,17,5,17,5,7,Weekday trip,3 PM - 7 PM,Home based trip,Work,120,50-150 minutes,8.309,5-15 miles,1,1 passenger,274.60001,2.7460001,1
40672052,2,1,2,2,3,1,2,3,0,1,55,3,2,1,17,5,17,3,7,5,7,Weekday trip,3 PM - 7 PM,non-home based trip,Errands,5,1-15 minutes,1.9119999,0-2 miles,1,1 passenger,274.60001,2.7460001,3
40672052,1,1,2,2,3,1,2,3,0,1,55,3,2,1,17,5,17,5,17,3,7,Weekday trip,6 AM - 10 AM,Home based trip,Work,455,More than 150 minutes,2.8139999,2-5 miles,1,1 passenger,274.60001,2.7460001,3
40672052,1,2,1,2,3,1,2,3,0,1,25,3,2,1,17,5,17,5,17,.75,7,Weekday trip,10 AM - 3 PM,Home based trip,Work,110,50-150 minutes,8.2559996,5-15 miles,1,1 passenger,274.60001,2.7460001,1
40672338,1,3,2,1,2,2,2,1,0,1,57,2,2,2,7,3,7,3,7,3,3,Weekday trip,10 AM - 3 PM,Home based trip,Shopping & Dining,12,1-15 minutes,4.0500002,2-5 miles,2,2-4 passengers,286.70001,2.8670001,3
40672338,1,3,2,1,2,2,2,1,0,1,57,2,2,2,7,3,7,3,7,3,3,Weekday trip,10 AM - 3 PM,Home based trip,Shopping & Dining,12,1-15 minutes,4.0500002,2-5 miles,2,2-4 passengers,286.70001,2.8670001,3
40672338,5,1,1,1,2,2,2,1,0,1,58,2,1,1,7,3,7,3,7,.75,1.5,Weekday trip,10 AM - 3 PM,Home based trip,Work,502,More than 150 minutes,25.483999,15-1000 miles,1,1 passenger,286.70001,2.8670001,1
40672837,1,2,2,1,4,2,2,2,0,2,46,3,2,1,17,5,7,5,7,5,17,Weekday trip,6 AM - 10 AM,Home based trip,Work,640,More than 150 minutes,1.618,0-2 miles,1,1 passenger,291.79999,2.918,3
40672837,3,1,1,1,4,2,2,2,0,2,56,3,1,1,17,5,7,5,17,5,30,Weekday trip,6 AM - 10 AM,non-home based trip,Work,390,More than 150 minutes,2.2869999,2-5 miles,1,1 passenger,291.79999,2.918,1
40672837,4,1,1,1,4,2,2,2,0,2,56,3,1,1,17,5,7,5,30,1.5,1.5,Weekday trip,10 AM - 3 PM,non-home based trip,Social & recreational,180,More than 150 minutes,8.5710001,5-15 miles,1,1 passenger,291.79999,2.918,1
40672837,1,1,1,1,4,2,2,2,0,2,56,3,1,1,17,5,7,5,7,5,7,Weekday trip,6 AM - 10 AM,non-home based trip,Errands,1,1-15 minutes,.73000002,0-2 miles,2,2-4 passengers,291.79999,2.918,1
40673038,4,1,1,1,4,3,2,1,1,2,38,3,2,2,3,1.5,3,1.5,3,3,3,Weekday trip,10 AM - 3 PM,non-home based trip,Errands,6,1-15 minutes,11.04,5-15 miles,1,1 passenger,230.3,2.303,1
40673038,3,1,1,1,4,3,2,1,1,2,38,3,2,2,3,1.5,3,1.5,3,1.5,3,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,28,15-50 minutes,2.1589999,2-5 miles,1,1 passenger,230.3,2.303,1
40673038,1,1,1,1,4,3,2,1,1,2,38,3,2,2,3,1.5,3,1.5,3,3,3,Weekday trip,6 AM - 10 AM,Home based trip,Errands,5,1-15 minutes,12.484,5-15 miles,3,2-4 passengers,230.3,2.303,1
40673038,5,1,1,1,4,3,2,1,1,2,38,3,2,2,3,1.5,3,3,3,3,7,Weekday trip,10 AM - 3 PM,non-home based trip,Social & recreational,46,15-50 minutes,14.159,5-15 miles,3,2-4 passengers,230.3,2.303,1
40673038,2,1,1,1,4,3,2,1,1,2,38,3,2,2,3,1.5,3,3,3,1.5,3,Weekday trip,6 AM - 10 AM,non-home based trip,Social & recreational,193,More than 150 minutes,13.865,5-15 miles,1,1 passenger,230.3,2.303,1
40673038,1,2,2,1,4,3,2,1,1,2,60,3,1,1,3,1.5,3,1.5,3,3,7,Weekday trip,6 AM - 10 AM,Home based trip,Work,392,More than 150 minutes,8.9720001,5-15 miles,1,1 passenger,230.3,2.303,3
40674285,1,3,1,1,4,3,4,2,0,3,52,3,1,1,7,3,3,3,3,3,3,Weekend trip,10 AM - 3 PM,Home based trip,Errands,2,1-15 minutes,3.434,2-5 miles,1,1 passenger,263.70001,2.6370001,1
40674285,1,1,3,1,4,3,4,2,0,3,21,2,2,2,7,3,3,3,3,3,7,Weekend trip,10 AM - 3 PM,Home based trip,Errands,2,1-15 minutes,8.0830002,5-15 miles,1,1 passenger,263.70001,2.6370001,3
40674285,2,1,3,1,4,3,4,2,0,3,21,2,2,2,7,3,3,3,7,5,17,Weekend trip,10 AM - 3 PM,non-home based trip,Social & recreational,264,More than 150 minutes,15.613,15-1000 miles,2,2-4 passengers,263.70001,2.6370001,3
40674285,3,1,3,1,4,3,4,2,0,3,21,2,2,2,7,3,3,5,17,3,7,Weekend trip,3 PM - 7 PM,non-home based trip,Errands,2,1-15 minutes,15.693,15-1000 miles,2,2-4 passengers,263.70001,2.6370001,3
40674285,2,3,1,1,4,3,4,2,0,3,52,3,1,1,7,3,3,3,3,3,7,Weekend trip,10 AM - 3 PM,non-home based trip,Social & recreational,200,More than 150 minutes,10.495,5-15 miles,1,1 passenger,263.70001,2.6370001,1
40674451,1,2,1,2,3,2,2,1,0,2,37,1,2,2,7,5,7,5,7,5,17,Weekend trip,6 AM - 10 AM,Home based trip,Shopping & Dining,5,1-15 minutes,7.1929998,5-15 miles,1,1 passenger,263.79999,2.6379998,1
40674451,2,2,1,2,3,2,2,1,0,2,37,1,2,2,7,5,7,5,17,3,.75,Weekend trip,6 AM - 10 AM,non-home based trip,Others,180,More than 150 minutes,123.114,15-1000 miles,2,2-4 passengers,263.79999,2.6379998,1
40674451,5,2,1,2,3,2,2,1,0,2,37,1,2,2,7,5,7,3,.75,3,17,Weekend trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,80,50-150 minutes,43.745998,15-1000 miles,2,2-4 passengers,263.79999,2.6379998,1
40674451,6,2,1,2,3,2,2,1,0,2,37,1,2,2,7,5,7,3,17,5,7,Weekend trip,7 PM - 12 AM,non-home based trip,Errands,3,1-15 minutes,84.427002,15-1000 miles,2,2-4 passengers,263.79999,2.6379998,1
40674451,1,1,2,2,3,2,2,1,0,2,35,2,1,1,7,5,7,5,7,1.5,7,Weekend trip,6 AM - 10 AM,Home based trip,Social & recreational,178,More than 150 minutes,3.4219999,2-5 miles,2,2-4 passengers,263.79999,2.6379998,3
40675345,1,1,2,1,3,2,3,1,0,2,52,3,1,1,.75,.34999999,1.5,.34999999,1.5,.75,3,Weekend trip,10 AM - 3 PM,Home based trip,Others,140,50-150 minutes,14.63,5-15 miles,3,2-4 passengers,238.3,2.3830001,1
40675345,2,1,2,1,3,2,3,1,0,2,52,3,1,1,.75,.34999999,1.5,.75,3,.75,3,Weekend trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,35,15-50 minutes,10.747,5-15 miles,2,2-4 passengers,238.3,2.3830001,1
40675345,1,1,2,1,3,2,3,1,0,2,52,3,1,1,.75,.34999999,1.5,.34999999,1.5,.75,3,Weekend trip,10 AM - 3 PM,Home based trip,Others,140,50-150 minutes,14.63,5-15 miles,3,2-4 passengers,238.3,2.3830001,1
40675345,1,1,2,1,3,2,3,1,0,2,52,3,1,1,.75,.34999999,1.5,.34999999,1.5,.75,3,Weekend trip,10 AM - 3 PM,Home based trip,Others,140,50-150 minutes,14.63,5-15 miles,3,2-4 passengers,238.3,2.3830001,1
40675345,2,1,2,1,3,2,3,1,0,2,52,3,1,1,.75,.34999999,1.5,.75,3,.75,3,Weekend trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,35,15-50 minutes,10.747,5-15 miles,2,2-4 passengers,238.3,2.3830001,1
40676648,4,5,2,1,2,3,2,2,0,1,48,3,1,1,3,1.5,3,1.5,3,1.5,7,Weekend trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,85,50-150 minutes,.56,0-2 miles,1,1 passenger,236.60001,2.3660002,3
40676648,2,1,1,1,2,3,2,2,0,1,48,3,2,1,3,1.5,3,1.5,1.5,.75,1.5,Weekend trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,5,1-15 minutes,5.8070002,5-15 miles,1,1 passenger,236.60001,2.3660002,1
40676648,1,5,2,1,2,3,2,2,0,1,48,3,1,1,3,1.5,3,1.5,3,1.5,1.5,Weekend trip,6 AM - 10 AM,Home based trip,Others,200,More than 150 minutes,4.3080001,2-5 miles,1,1 passenger,236.60001,2.3660002,3
40676648,4,1,1,1,2,3,2,2,0,1,48,3,2,1,3,1.5,3,1.5,3,1.5,7,Weekend trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,75,50-150 minutes,.56,0-2 miles,1,1 passenger,236.60001,2.3660002,1
40676648,3,5,2,1,2,3,2,2,0,1,48,3,1,1,3,1.5,3,1.5,3,1.5,3,Weekend trip,10 AM - 3 PM,Home based trip,Social & recreational,115,50-150 minutes,7.1869998,5-15 miles,1,1 passenger,236.60001,2.3660002,3
40676648,1,1,1,1,2,3,2,2,0,1,48,3,2,1,3,1.5,3,1.5,3,1.5,1.5,Weekend trip,6 AM - 10 AM,Home based trip,Others,205,More than 150 minutes,4.539,2-5 miles,2,2-4 passengers,236.60001,2.3660002,1
40676648,3,1,1,1,2,3,2,2,0,1,48,3,2,1,3,1.5,3,.75,1.5,1.5,3,Weekend trip,10 AM - 3 PM,non-home based trip,Work,240,More than 150 minutes,.81099999,0-2 miles,1,1 passenger,236.60001,2.3660002,1
40676955,1,1,1,1,2,2,2,0,0,1,76,3,2,2,.30000001,.075000003,.050000001,.075000003,.050000001,.075000003,.050000001,Weekend trip,10 AM - 3 PM,Home based trip,Social & recreational,58,50-150 minutes,4.4889998,2-5 miles,3,2-4 passengers,255.3,2.553,1
40676955,1,1,1,1,2,2,2,0,0,1,76,3,2,2,.30000001,.075000003,.050000001,.075000003,.050000001,.075000003,.050000001,Weekend trip,10 AM - 3 PM,Home based trip,Social & recreational,58,50-150 minutes,4.4889998,2-5 miles,3,2-4 passengers,255.3,2.553,1
40676955,4,1,1,1,2,2,2,0,0,1,76,3,2,2,.30000001,.075000003,.050000001,.075000003,.050000001,.34999999,.30000001,Weekend trip,3 PM - 7 PM,Home based trip,Social & recreational,280,More than 150 minutes,9.0179996,5-15 miles,3,2-4 passengers,255.3,2.553,1
40676955,2,1,1,1,2,2,2,0,0,1,76,3,2,2,.30000001,.075000003,.050000001,.075000003,.050000001,.075000003,.050000001,Weekend trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,9,1-15 minutes,3.204,2-5 miles,3,2-4 passengers,255.3,2.553,1
40676955,4,1,1,1,2,2,2,0,0,1,76,3,2,2,.30000001,.075000003,.050000001,.075000003,.050000001,.34999999,.30000001,Weekend trip,3 PM - 7 PM,Home based trip,Social & recreational,280,More than 150 minutes,9.0179996,5-15 miles,4,2-4 passengers,255.3,2.553,1
40676955,2,1,1,1,2,2,2,0,0,1,76,3,2,2,.30000001,.075000003,.050000001,.075000003,.050000001,.075000003,.050000001,Weekend trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,9,1-15 minutes,3.204,2-5 miles,3,2-4 passengers,255.3,2.553,1
40677229,1,2,1,1,3,2,3,2,0,1,60,3,2,1,7,3,7,3,7,3,7,Weekday trip,6 AM - 10 AM,Home based trip,Work,330,More than 150 minutes,39.914001,15-1000 miles,1,1 passenger,274.79999,2.7479999,1
40677366,1,3,1,1,3,2,3,3,0,1,48,2,1,1,3,1.5,1.5,1.5,1.5,5,7,Weekday trip,6 AM - 10 AM,Home based trip,Work,715,More than 150 minutes,6.072,5-15 miles,1,1 passenger,250.10001,2.5010002,1
40677366,2,2,3,1,3,2,3,3,0,1,38,3,1,1,3,1.5,1.5,1.5,7,1.5,3,Weekday trip,3 PM - 7 PM,Home based trip,Work,140,50-150 minutes,15.222,15-1000 miles,1,1 passenger,250.10001,2.5010002,3
40677366,1,1,2,1,3,2,3,3,0,1,47,1,2,1,3,1.5,1.5,1.5,1.5,5,3,Weekday trip,6 AM - 10 AM,Home based trip,Work,535,More than 150 minutes,27.815001,15-1000 miles,1,1 passenger,250.10001,2.5010002,3
40677649,9,1,2,1,4,3,2,2,1,2,34,3,1,1,.30000001,.075000003,.050000001,.025,.050000001,.34999999,.30000001,Weekend trip,7 PM - 12 AM,non-home based trip,Shopping & Dining,16,15-50 minutes,49.192001,15-1000 miles,4,2-4 passengers,274.60001,2.7460001,1
40677649,4,1,2,1,4,3,2,2,1,2,34,3,1,1,.30000001,.075000003,.050000001,5,7,5,17,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,17,15-50 minutes,2.421,2-5 miles,4,2-4 passengers,274.60001,2.7460001,1
40677649,4,1,2,1,4,3,2,2,1,2,34,3,1,1,.30000001,.075000003,.050000001,5,7,5,17,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,17,15-50 minutes,2.421,2-5 miles,4,2-4 passengers,274.60001,2.7460001,1
40677649,7,1,2,1,4,3,2,2,1,2,34,3,1,1,.30000001,.075000003,.050000001,5,17,5,7,Weekday trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,34,15-50 minutes,22.621,15-1000 miles,4,2-4 passengers,274.60001,2.7460001,1
40677649,9,1,2,1,4,3,2,2,1,2,34,3,1,1,.30000001,.075000003,.050000001,.025,.050000001,.34999999,.30000001,Weekend trip,7 PM - 12 AM,non-home based trip,Shopping & Dining,18,15-50 minutes,49.192001,15-1000 miles,4,2-4 passengers,274.60001,2.7460001,1
40677649,5,1,2,1,4,3,2,2,1,2,34,3,1,1,.30000001,.075000003,.050000001,5,17,5,30,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,141,50-150 minutes,1.954,0-2 miles,4,2-4 passengers,274.60001,2.7460001,1
40677649,7,1,2,1,4,3,2,2,1,2,34,3,1,1,.30000001,.075000003,.050000001,5,17,5,7,Weekday trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,34,15-50 minutes,22.621,15-1000 miles,4,2-4 passengers,274.60001,2.7460001,1
40677649,5,1,2,1,4,3,2,2,1,2,34,3,1,1,.30000001,.075000003,.050000001,5,17,5,30,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,141,50-150 minutes,1.954,0-2 miles,4,2-4 passengers,274.60001,2.7460001,1
40677649,6,1,2,1,4,3,2,2,1,2,34,3,1,1,.30000001,.075000003,.050000001,5,30,5,17,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,22,15-50 minutes,4.5190001,2-5 miles,4,2-4 passengers,274.60001,2.7460001,1
40677649,8,1,2,1,4,3,2,2,1,2,34,3,1,1,.30000001,.075000003,.050000001,5,7,.025,.050000001,Weekday trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,20,15-50 minutes,76.114998,15-1000 miles,4,2-4 passengers,274.60001,2.7460001,1
40677649,8,1,2,1,4,3,2,2,1,2,34,3,1,1,.30000001,.075000003,.050000001,5,7,.025,.050000001,Weekday trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,16,15-50 minutes,76.114998,15-1000 miles,4,2-4 passengers,274.60001,2.7460001,1
40677649,6,1,2,1,4,3,2,2,1,2,34,3,1,1,.30000001,.075000003,.050000001,5,30,5,17,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,22,15-50 minutes,4.5190001,2-5 miles,4,2-4 passengers,274.60001,2.7460001,1
40678587,3,1,1,1,2,2,2,1,0,1,75,3,1,1,3,1.5,3,1.5,3,1.5,7,Weekday trip,10 AM - 3 PM,Home based trip,Social & recreational,250,More than 150 minutes,6.3899999,5-15 miles,4,2-4 passengers,240.8,2.408,1
40678587,5,1,1,1,2,2,2,1,0,1,75,3,1,1,3,1.5,3,1.5,3,.34999999,3,Weekday trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,130,50-150 minutes,4.5409999,2-5 miles,4,2-4 passengers,240.8,2.408,1
40678587,5,1,1,1,2,2,2,1,0,1,75,3,1,1,3,1.5,3,1.5,3,.34999999,3,Weekday trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,130,50-150 minutes,4.5409999,2-5 miles,4,2-4 passengers,240.8,2.408,1
40678587,4,1,1,1,2,2,2,1,0,1,75,3,1,1,3,1.5,3,1.5,7,1.5,3,Weekday trip,3 PM - 7 PM,non-home based trip,Social & recreational,40,15-50 minutes,6.3779998,5-15 miles,4,2-4 passengers,240.8,2.408,1
40678587,3,1,1,1,2,2,2,1,0,1,75,3,1,1,3,1.5,3,1.5,3,1.5,7,Weekday trip,10 AM - 3 PM,Home based trip,Social & recreational,250,More than 150 minutes,6.3899999,5-15 miles,4,2-4 passengers,240.8,2.408,1
40678587,4,1,1,1,2,2,2,1,0,1,75,3,1,1,3,1.5,3,1.5,7,1.5,3,Weekday trip,3 PM - 7 PM,non-home based trip,Social & recreational,40,15-50 minutes,6.3779998,5-15 miles,4,2-4 passengers,240.8,2.408,1
40678587,1,1,1,1,2,2,2,1,0,1,75,3,1,1,3,1.5,3,1.5,3,3,3,Weekday trip,6 AM - 10 AM,Home based trip,Work,5,1-15 minutes,2.3510001,2-5 miles,1,1 passenger,240.8,2.408,1
40678648,6,1,1,1,2,2,2,2,0,1,58,3,1,1,.30000001,.075000003,.30000001,.34999999,1.5,.34999999,.30000001,Weekday trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,15,1-15 minutes,1.388,0-2 miles,1,1 passenger,251.5,2.5150001,1
40678648,5,1,1,1,2,2,2,2,0,1,58,3,1,1,.30000001,.075000003,.30000001,.075000003,.30000001,.34999999,1.5,Weekday trip,10 AM - 3 PM,Home based trip,Others,68,50-150 minutes,10.711,5-15 miles,1,1 passenger,251.5,2.5150001,1
40678648,7,1,1,1,2,2,2,2,0,1,58,3,1,1,.30000001,.075000003,.30000001,.34999999,.30000001,.75,1.5,Weekday trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,25,15-50 minutes,3.5699999,2-5 miles,1,1 passenger,251.5,2.5150001,1
40678648,3,2,2,1,2,2,2,2,0,1,63,3,2,1,.30000001,.075000003,.30000001,1.5,3,1.5,1.5,Weekday trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,8,1-15 minutes,1.163,0-2 miles,1,1 passenger,251.5,2.5150001,3
40678648,1,2,2,1,2,2,2,2,0,1,63,3,2,1,.30000001,.075000003,.30000001,.075000003,.30000001,1.5,3,Weekday trip,3 PM - 7 PM,Home based trip,Errands,11,1-15 minutes,8.6129999,5-15 miles,1,1 passenger,251.5,2.5150001,3
40678648,1,1,1,1,2,2,2,2,0,1,58,3,1,1,.30000001,.075000003,.30000001,.075000003,.30000001,1.5,7,Weekday trip,6 AM - 10 AM,Home based trip,Errands,12,1-15 minutes,33.558998,15-1000 miles,1,1 passenger,251.5,2.5150001,1
40678648,2,2,2,1,2,2,2,2,0,1,63,3,2,1,.30000001,.075000003,.30000001,1.5,3,1.5,3,Weekday trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,8,1-15 minutes,.27000001,0-2 miles,1,1 passenger,251.5,2.5150001,3
40679374,1,1,1,1,2,2,2,0,0,1,76,2,1,2,3,.34999999,3,.34999999,3,1.5,1.5,Weekend trip,3 PM - 7 PM,Home based trip,Social & recreational,165,More than 150 minutes,18.761999,15-1000 miles,2,2-4 passengers,281.89999,2.819,3
40679374,3,1,1,1,2,2,2,0,0,1,76,2,1,2,3,.34999999,3,.34999999,3,1.5,1.5,Weekend trip,3 PM - 7 PM,Home based trip,Social & recreational,165,More than 150 minutes,18.761999,15-1000 miles,2,2-4 passengers,281.89999,2.819,3
40679495,2,1,1,1,4,3,2,1,0,2,45,3,1,1,7,3,7,3,7,5,17,Weekday trip,6 AM - 10 AM,non-home based trip,Work,580,More than 150 minutes,15.163,15-1000 miles,1,1 passenger,281.89999,2.819,1
40679495,1,1,1,1,4,3,2,1,0,2,45,3,1,1,7,3,7,3,7,3,7,Weekday trip,6 AM - 10 AM,Home based trip,Errands,5,1-15 minutes,4.6170001,2-5 miles,2,2-4 passengers,281.89999,2.819,1
40679495,1,2,2,1,4,3,2,1,0,2,39,3,2,2,7,3,7,3,7,1.5,1.5,Weekday trip,6 AM - 10 AM,Home based trip,Errands,5,1-15 minutes,7.2740002,5-15 miles,2,2-4 passengers,281.89999,2.819,3
40679495,4,2,2,1,4,3,2,1,0,2,39,3,2,2,7,3,7,3,7,3,7,Weekday trip,10 AM - 3 PM,Home based trip,Errands,5,1-15 minutes,4.6170001,2-5 miles,1,1 passenger,281.89999,2.819,3
40679495,2,2,2,1,4,3,2,1,0,2,39,3,2,2,7,3,7,1.5,1.5,3,7,Weekday trip,6 AM - 10 AM,non-home based trip,Social & recreational,90,50-150 minutes,5.7950001,5-15 miles,1,1 passenger,281.89999,2.819,3
40679495,5,2,2,1,4,3,2,1,0,2,39,3,2,2,7,3,7,3,7,1.5,1.5,Weekday trip,10 AM - 3 PM,non-home based trip,Errands,5,1-15 minutes,9.967,5-15 miles,2,2-4 passengers,281.89999,2.819,3
40679761,1,1,1,1,1,2,1,1,0,3,43,3,1,1,7,5,7,5,7,1.5,3,Weekday trip,7 PM - 12 AM,Home based trip,Social & recreational,15,1-15 minutes,2.869,2-5 miles,2,2-4 passengers,235.2,2.352,1
40680115,1,1,1,1,1,1,1,0,0,3,68,2,2,2,.30000001,.075000003,3,.075000003,3,1.5,7,Weekend trip,6 AM - 10 AM,Home based trip,Others,76,50-150 minutes,6.4619999,5-15 miles,2,2-4 passengers,265.70001,2.6570001,3
40680115,6,1,1,1,1,1,1,0,0,3,68,2,2,2,.30000001,.075000003,3,.075000003,3,.075000003,.30000001,Weekend trip,3 PM - 7 PM,Home based trip,Social & recreational,308,More than 150 minutes,1.048,0-2 miles,2,2-4 passengers,265.70001,2.6570001,3
40680115,2,1,1,1,1,1,1,0,0,3,68,2,2,2,.30000001,.075000003,3,1.5,7,1.5,7,Weekend trip,6 AM - 10 AM,non-home based trip,Shopping & Dining,21,15-50 minutes,.98900002,0-2 miles,2,2-4 passengers,265.70001,2.6570001,3
40680134,6,3,1,1,3,2,3,2,0,1,25,3,2,1,7,3,7,.34999999,.75,.34999999,.75,Weekday trip,12 AM - 6 AM,non-home based trip,Errands,1,1-15 minutes,.60900003,0-2 miles,2,2-4 passengers,280.10001,2.8010001,3
40680134,1,1,2,1,3,2,3,2,0,1,57,2,1,1,7,3,7,3,7,.34999999,.75,Weekday trip,6 AM - 10 AM,Home based trip,Work,435,More than 150 minutes,23.167999,15-1000 miles,1,1 passenger,280.10001,2.8010001,3
40680134,3,2,2,1,3,2,3,2,0,1,57,2,1,1,7,3,7,3,7,1.5,3,Weekday trip,3 PM - 7 PM,non-home based trip,Social & recreational,90,50-150 minutes,5.882,5-15 miles,2,2-4 passengers,280.10001,2.8010001,1
40680134,5,3,1,1,3,2,3,2,0,1,25,3,2,1,7,3,7,.34999999,.75,.34999999,.75,Weekday trip,7 PM - 12 AM,non-home based trip,Social & recreational,150,50-150 minutes,.42500001,0-2 miles,2,2-4 passengers,280.10001,2.8010001,3
40680134,2,1,2,1,3,2,3,2,0,1,57,2,1,1,7,3,7,.34999999,.75,3,7,Weekday trip,3 PM - 7 PM,non-home based trip,Errands,15,1-15 minutes,22.629999,15-1000 miles,1,1 passenger,280.10001,2.8010001,3
40680134,4,3,1,1,3,2,3,2,0,1,25,3,2,1,7,3,7,3,7,.34999999,.75,Weekday trip,10 AM - 3 PM,Home based trip,Work,563,More than 150 minutes,9.5600004,5-15 miles,1,1 passenger,280.10001,2.8010001,3
40680134,2,3,1,1,3,2,3,2,0,1,25,3,2,1,7,3,7,3,17,3,1.5,Weekday trip,6 AM - 10 AM,non-home based trip,Shopping & Dining,5,1-15 minutes,1.148,0-2 miles,1,1 passenger,280.10001,2.8010001,3
40680134,3,2,2,1,3,2,3,2,0,1,57,2,1,1,7,3,7,3,7,1.5,3,Weekday trip,3 PM - 7 PM,Home based trip,Social & recreational,75,50-150 minutes,5.882,5-15 miles,2,2-4 passengers,280.10001,2.8010001,1
40680134,1,2,3,1,3,2,3,2,0,1,56,2,2,2,7,3,7,3,7,3,17,Weekday trip,6 AM - 10 AM,Home based trip,Errands,1,1-15 minutes,1.939,0-2 miles,2,2-4 passengers,280.10001,2.8010001,1
